module	rc_pre	rc_90ac3ce	rc_6d235db	rc_810e566	rc_post	deck_pre	deck_90ac3ce	deck_6d235db	deck_810e566	deck_post
IGG0CLBC	0	0	0	0	0	f7f326cac1077f95	f7f326cac1077f95	f7f326cac1077f95	f7f326cac1077f95	f7f326cac1077f95
IGG0CLBD	0	0	0	0	0	8236e92c9dd9a3d1	8236e92c9dd9a3d1	8236e92c9dd9a3d1	8236e92c9dd9a3d1	8236e92c9dd9a3d1
IGG0CLBE	0	0	0	0	0	1297005b19d5a234	1297005b19d5a234	1297005b19d5a234	1297005b19d5a234	1297005b19d5a234
IGG0CLBF	0	0	0	0	0	7e245d1b2528c724	7e245d1b2528c724	7e245d1b2528c724	7e245d1b2528c724	7e245d1b2528c724
IGG0CLBG	0	0	0	0	0	2f727f6468a00019	2f727f6468a00019	2f727f6468a00019	2f727f6468a00019	2f727f6468a00019
IGG0CLBH	0	0	0	0	0	774aa51bc0f84589	774aa51bc0f84589	774aa51bc0f84589	774aa51bc0f84589	774aa51bc0f84589
IGG0CLBI	0	0	0	0	0	d929e321972ff109	d929e321972ff109	d929e321972ff109	d929e321972ff109	d929e321972ff109
IGG0CLBJ	0	0	0	0	0	b6df3c885a4b2410	b6df3c885a4b2410	b6df3c885a4b2410	b6df3c885a4b2410	b6df3c885a4b2410
IGG0CLBK	0	0	0	0	0	530631bbcf4ca368	530631bbcf4ca368	530631bbcf4ca368	530631bbcf4ca368	530631bbcf4ca368
IGG0CLBL	0	0	0	0	0	2233a5face2e44ad	2233a5face2e44ad	2233a5face2e44ad	2233a5face2e44ad	2233a5face2e44ad
IGG0CLBM	0	0	0	0	0	621790a63bd2815c	621790a63bd2815c	621790a63bd2815c	621790a63bd2815c	621790a63bd2815c
IGG0CLBN	0	0	0	0	0	a6c52b0d9f64676c	a6c52b0d9f64676c	a6c52b0d9f64676c	a6c52b0d9f64676c	a6c52b0d9f64676c
IGG0CLBO	0	0	0	0	0	8579c02f412bf128	8579c02f412bf128	8579c02f412bf128	8579c02f412bf128	8579c02f412bf128
IGG0CLBP	0	0	0	0	0	2ce12f3bb1c34ecb	2ce12f3bb1c34ecb	2ce12f3bb1c34ecb	2ce12f3bb1c34ecb	2ce12f3bb1c34ecb
IGG0CLBQ	0	0	0	0	0	d6cb1ecbe743a405	d6cb1ecbe743a405	d6cb1ecbe743a405	d6cb1ecbe743a405	d6cb1ecbe743a405
IGG0CLBR	0	0	0	0	0	ebe372243da65716	ebe372243da65716	ebe372243da65716	ebe372243da65716	ebe372243da65716
IGG0CLBS	0	0	0	0	0	0f80ab1e9097a1a8	0f80ab1e9097a1a8	0f80ab1e9097a1a8	0f80ab1e9097a1a8	0f80ab1e9097a1a8
IGG0CLBT	0	0	0	0	0	1cc2244c676b8b5f	1cc2244c676b8b5f	1cc2244c676b8b5f	1cc2244c676b8b5f	1cc2244c676b8b5f
IGG0CLBU	0	0	0	0	0	0223e1bad426fdcb	0223e1bad426fdcb	0223e1bad426fdcb	0223e1bad426fdcb	0223e1bad426fdcb
IGG0CLBV	0	0	0	0	0	5fcf3c8f86ae662f	5fcf3c8f86ae662f	5fcf3c8f86ae662f	5fcf3c8f86ae662f	5fcf3c8f86ae662f
IGG0CLBW	0	0	0	0	0	0706fd21c6150faa	0706fd21c6150faa	0706fd21c6150faa	0706fd21c6150faa	0706fd21c6150faa
IGG0CLBX	0	0	0	0	0	adfc3fe92daaf7ad	adfc3fe92daaf7ad	adfc3fe92daaf7ad	adfc3fe92daaf7ad	adfc3fe92daaf7ad
IGG0CLBY	0	0	0	0	0	04d9fa71b39b3867	04d9fa71b39b3867	04d9fa71b39b3867	04d9fa71b39b3867	04d9fa71b39b3867
IGG0CLBZ	0	0	0	0	0	0580b427649f8c01	0580b427649f8c01	0580b427649f8c01	0580b427649f8c01	0580b427649f8c01
IGG0CLC9	0	0	0	0	0	1a103e128fa5d52e	1a103e128fa5d52e	1a103e128fa5d52e	1a103e128fa5d52e	1a103e128fa5d52e
IGG0CLCA	8	8	8	8	8	073c86bd5f65a9c2	073c86bd5f65a9c2	073c86bd5f65a9c2	073c86bd5f65a9c2	073c86bd5f65a9c2
IGG0CLCB	0	0	0	0	0	46bd6861c55b6022	46bd6861c55b6022	46bd6861c55b6022	46bd6861c55b6022	46bd6861c55b6022
IGG0CLCC	8	8	8	8	8	34c35e09d424d3ab	34c35e09d424d3ab	34c35e09d424d3ab	34c35e09d424d3ab	34c35e09d424d3ab
IGG0CLCD	8	8	8	8	8	82f1a124dc03870d	82f1a124dc03870d	82f1a124dc03870d	82f1a124dc03870d	82f1a124dc03870d
IGG0CLCE	0	0	0	0	0	4410c8c4c3a954af	4410c8c4c3a954af	4410c8c4c3a954af	4410c8c4c3a954af	4410c8c4c3a954af
IGG0CLCF	0	0	0	0	0	98600ba0ff630cd9	98600ba0ff630cd9	98600ba0ff630cd9	98600ba0ff630cd9	98600ba0ff630cd9
IGG0CLDA	0	0	0	0	0	e11f71e8ed1bf8fe	e11f71e8ed1bf8fe	e11f71e8ed1bf8fe	e11f71e8ed1bf8fe	e11f71e8ed1bf8fe
IGG0CLDC	0	0	0	0	0	c7fa0b4f9298a561	c7fa0b4f9298a561	c7fa0b4f9298a561	c7fa0b4f9298a561	c7fa0b4f9298a561
IGG0CLDD	0	0	0	0	0	131710e70b551712	131710e70b551712	131710e70b551712	131710e70b551712	131710e70b551712
IGG0CLF2	8	8	8	8	8	1ed78bfb62a06e46	1ed78bfb62a06e46	1ed78bfb62a06e46	1ed78bfb62a06e46	1ed78bfb62a06e46
IGG1AN	0	0	0	0	0	2d61d647b33c80ba	2d61d647b33c80ba	eb12caca63fc1610	eb12caca63fc1610	eb12caca63fc1610
IGG1HN	0	0	0	0	0	a822603f14629087	a822603f14629087	51548bf484ba3abf	51548bf484ba3abf	51548bf484ba3abf
IGG1PCAN	0	0	0	0	0	bbc6ccbe700949e5	bbc6ccbe700949e5	e73e42aa10edeacd	e73e42aa10edeacd	e73e42aa10edeacd
IGG1PCHN	0	0	0	0	0	d63dfd79b42a22bb	d63dfd79b42a22bb	713e6a2bad9e05b2	713e6a2bad9e05b2	713e6a2bad9e05b2
IGG1PN	0	0	0	0	0	7eb05b19e1810a02	7eb05b19e1810a02	6249797480170173	6249797480170173	6249797480170173
IGG1QN	0	0	0	0	0	fa0c2a79e7dbbab1	fa0c2a79e7dbbab1	19866d294e632d1d	19866d294e632d1d	19866d294e632d1d
IGG1QNC	0	0	0	0	0	5582d64c81930bf1	5582d64c81930bf1	1481bb57950d1c26	1481bb57950d1c26	1481bb57950d1c26
IGG1RN	0	0	0	0	0	561c090f126e0e94	561c090f126e0e94	10273789a9c724e8	10273789a9c724e8	10273789a9c724e8
IGG1SN	0	0	0	0	0	40cdf0678054fe20	40cdf0678054fe20	22fcbe5cc0cac24c	22fcbe5cc0cac24c	22fcbe5cc0cac24c
IGG1TN	0	0	0	0	0	cb39af347931089d	cb39af347931089d	cb39af347931089d	cb39af347931089d	cb39af347931089d
IGG1XN	0	0	0	0	0	18c4b9a4d14b5788	18c4b9a4d14b5788	18c4b9a4d14b5788	18c4b9a4d14b5788	18c4b9a4d14b5788
IGG1YN	0	0	0	0	0	1bc20c0bf02b90c8	1bc20c0bf02b90c8	1bc20c0bf02b90c8	1bc20c0bf02b90c8	1bc20c0bf02b90c8
IGG2A11	0	0	0	0	0	81cc3167c23228a4	81cc3167c23228a4	c34ddb246678228e	c34ddb246678228e	c34ddb246678228e
IGG2G11	0	0	0	0	0	e352c82fc89a0b43	e352c82fc89a0b43	29eec3c217558e57	29eec3c217558e57	29eec3c217558e57
IGG2H11	0	0	0	0	0	294a8a916008762b	294a8a916008762b	8a943920213d3f79	8a943920213d3f79	8a943920213d3f79
IGG2P11	0	0	0	0	0	5fd025bcd6ffb3f1	5fd025bcd6ffb3f1	c11206b28ef15a8b	c11206b28ef15a8b	c11206b28ef15a8b
IGG2T11	0	0	0	0	0	b42fc10f54a45bc9	b42fc10f54a45bc9	b42fc10f54a45bc9	b42fc10f54a45bc9	b42fc10f54a45bc9
IGG3AN	0	0	0	0	0	79ff77c33c4945c0	79ff77c33c4945c0	c31aea2420705d7d	c31aea2420705d7d	c31aea2420705d7d
IGG3HN	0	0	0	0	0	871097d54cedf688	871097d54cedf688	a78be530fb7f7710	a78be530fb7f7710	a78be530fb7f7710
IGG3PCAN	0	0	0	0	0	48caa992d4f1dd31	48caa992d4f1dd31	f0ff5bc91cbfb04e	f0ff5bc91cbfb04e	f0ff5bc91cbfb04e
IGG3PCHN	0	0	0	0	0	176e68d353685865	176e68d353685865	7e79914953b3652f	7e79914953b3652f	7e79914953b3652f
IGG3PN	0	0	0	0	0	662000b84578e4e4	662000b84578e4e4	793ed7e83b44a0cf	793ed7e83b44a0cf	793ed7e83b44a0cf
IGG3QN	0	0	0	0	0	976f8644bbb34913	976f8644bbb34913	cb5e78a4251910b2	cb5e78a4251910b2	cb5e78a4251910b2
IGG3QNC	0	0	0	0	0	f1517780d1938796	f1517780d1938796	897a31e55e697c02	897a31e55e697c02	897a31e55e697c02
IGG3RN	0	0	0	0	0	4a0030a04db7b1b8	4a0030a04db7b1b8	5e6a3bd46b00623e	5e6a3bd46b00623e	5e6a3bd46b00623e
IGG3SN	0	0	0	0	0	e464aaf328e09a05	e464aaf328e09a05	ac9ff493427267cd	ac9ff493427267cd	ac9ff493427267cd
IGG3TN	0	0	0	0	0	197d730731142222	197d730731142222	6d547ecb907b7de0	6d547ecb907b7de0	6d547ecb907b7de0
IGG3XN	0	0	0	0	0	48e4dc37ca2cfc3e	48e4dc37ca2cfc3e	48e4dc37ca2cfc3e	48e4dc37ca2cfc3e	48e4dc37ca2cfc3e
IGG3YN	0	0	0	0	0	cfeaf160e58dfd60	cfeaf160e58dfd60	cfeaf160e58dfd60	cfeaf160e58dfd60	cfeaf160e58dfd60
IGGMSG01	0	0	0	0	0	6d53579495c24c01	6d53579495c24c01	6d53579495c24c01	6d53579495c24c01	6d53579495c24c01
IGGMSG02	0	0	0	0	0	06fd0fe718a02569	06fd0fe718a02569	06fd0fe718a02569	06fd0fe718a02569	06fd0fe718a02569
IGX00013	0	0	0	0	0	dd73b2fa8d4dec1d	dd73b2fa8d4dec1d	dd73b2fa8d4dec1d	dd73b2fa8d4dec1d	dd73b2fa8d4dec1d
IGX00014	0	0	0	0	0	de2aa684dfb3d2fd	de2aa684dfb3d2fd	de2aa684dfb3d2fd	de2aa684dfb3d2fd	de2aa684dfb3d2fd
IGX00015	0	0	0	0	0	e2e316a4ca9bcdd7	e2e316a4ca9bcdd7	e2e316a4ca9bcdd7	e2e316a4ca9bcdd7	e2e316a4ca9bcdd7
IGX00026	0	0	0	0	0	d46e590ae49adf5f	d46e590ae49adf5f	d46e590ae49adf5f	d46e590ae49adf5f	d46e590ae49adf5f
IGX00027	0	0	0	0	0	fa940e6939669596	fa940e6939669596	fa940e6939669596	fa940e6939669596	fa940e6939669596
IHCGSP01	8	8	8	8	8	6f30493d90c195f4	6f30493d90c195f4	6f30493d90c195f4	6f30493d90c195f4	6f30493d90c195f4
IHCGSP02	8	8	8	8	8	7bcaad5510d2d7e0	7bcaad5510d2d7e0	7bcaad5510d2d7e0	7bcaad5510d2d7e0	7bcaad5510d2d7e0
IHCGSP03	8	8	8	8	8	79122fd8fbbe6690	79122fd8fbbe6690	79122fd8fbbe6690	79122fd8fbbe6690	79122fd8fbbe6690
IHCGSP04	0	0	0	0	0	a9b608c214c6d37d	a9b608c214c6d37d	a9b608c214c6d37d	a9b608c214c6d37d	a9b608c214c6d37d
IHDGSP01	8	8	8	8	8	9b1b3ba33858abe6	9b1b3ba33858abe6	9b1b3ba33858abe6	9b1b3ba33858abe6	9b1b3ba33858abe6
IHDGSP03	8	8	8	8	8	e57d976007539aaa	e57d976007539aaa	e57d976007539aaa	e57d976007539aaa	e57d976007539aaa
IHEGSP03	8	8	8	8	8	27e928525c5ba9d9	27e928525c5ba9d9	27e928525c5ba9d9	27e928525c5ba9d9	27e928525c5ba9d9
IHJACP00	8	8	8	8	8	97a9fdc8c058d40e	97a9fdc8c058d40e	97a9fdc8c058d40e	97a9fdc8c058d40e	97a9fdc8c058d40e
IHJACP01	8	8	8	8	8	94185cf9f4851124	94185cf9f4851124	d67fa235614120db	d67fa235614120db	d67fa235614120db
IHJACP02	8	8	8	8	8	303dd071cf09a80e	303dd071cf09a80e	303dd071cf09a80e	303dd071cf09a80e	303dd071cf09a80e
IHJACP20	0	0	0	0	0	65a283ba5239f4b1	65a283ba5239f4b1	65a283ba5239f4b1	65a283ba5239f4b1	65a283ba5239f4b1
IHJACP25	0	0	0	0	0	c980e2e2058681c9	c980e2e2058681c9	c980e2e2058681c9	c980e2e2058681c9	c980e2e2058681c9
IHJACP50	8	8	8	8	8	3252c0230a7ab29d	3252c0230a7ab29d	3252c0230a7ab29d	3252c0230a7ab29d	3252c0230a7ab29d
IHJACP70	8	8	8	8	8	048eeeabba19897d	048eeeabba19897d	048eeeabba19897d	048eeeabba19897d	048eeeabba19897d
IHJARS00	8	8	8	8	8	1301719280ccdf2a	1301719280ccdf2a	1301719280ccdf2a	1301719280ccdf2a	1301719280ccdf2a
IHJARS01	0	0	0	0	0	57521dc45312a6f9	57521dc45312a6f9	57521dc45312a6f9	57521dc45312a6f9	57521dc45312a6f9
IHJARS60	8	8	8	8	8	1b907fd496e8128c	1b907fd496e8128c	1b907fd496e8128c	1b907fd496e8128c	1b907fd496e8128c
IHJQCP30	0	0	0	0	0	41da51f19c8949ba	41da51f19c8949ba	41da51f19c8949ba	41da51f19c8949ba	41da51f19c8949ba
IHJQCP31	0	0	0	0	0	9efc2385f91a1a57	9efc2385f91a1a57	9efc2385f91a1a57	9efc2385f91a1a57	9efc2385f91a1a57
IHJQCP32	0	0	0	0	0	a3df58c86769ee98	a3df58c86769ee98	a3df58c86769ee98	a3df58c86769ee98	a3df58c86769ee98
IHJQRS20	0	0	0	0	0	f859f3e7d654b1a9	f859f3e7d654b1a9	f859f3e7d654b1a9	f859f3e7d654b1a9	f859f3e7d654b1a9
IHJQRS21	0	0	0	0	0	8a8ee621161d4fe1	8a8ee621161d4fe1	8a8ee621161d4fe1	8a8ee621161d4fe1	8a8ee621161d4fe1
IHJQRS22	0	0	0	0	0	d3186337ba28c819	d3186337ba28c819	d3186337ba28c819	d3186337ba28c819	d3186337ba28c819
IHJQRS23	0	0	0	0	0	9ef8d8e1bb603992	9ef8d8e1bb603992	9ef8d8e1bb603992	9ef8d8e1bb603992	9ef8d8e1bb603992
IHJQRS24	0	0	0	0	0	e36fc6e27798f900	e36fc6e27798f900	e36fc6e27798f900	e36fc6e27798f900	e36fc6e27798f900
IKJ5803D	0	0	0	0	0	c47272fed9b55bb8	c47272fed9b55bb8	c47272fed9b55bb8	c47272fed9b55bb8	c47272fed9b55bb8
IKJCB831	0	0	0	0	0	c9bca4e14d2c7262	c9bca4e14d2c7262	c9bca4e14d2c7262	c9bca4e14d2c7262	c9bca4e14d2c7262
IKJCT430	0	0	0	0	0	406f0b16f9bfc034	406f0b16f9bfc034	406f0b16f9bfc034	406f0b16f9bfc034	406f0b16f9bfc034
IKJCT431	8	8	8	8	8	210ef7cf8d23f3be	210ef7cf8d23f3be	210ef7cf8d23f3be	210ef7cf8d23f3be	210ef7cf8d23f3be
IKJCT432	0	0	0	0	0	6ac41e23e1c01658	6ac41e23e1c01658	6ac41e23e1c01658	6ac41e23e1c01658	6ac41e23e1c01658
IKJCT433	0	0	0	0	0	ef4f0b72c90b5f0a	ef4f0b72c90b5f0a	e1108c359346e67b	e1108c359346e67b	e1108c359346e67b
IKJCT434	0	0	0	0	0	9005fa47e56c0fc3	9005fa47e56c0fc3	9063643594c33ef6	9063643594c33ef6	9063643594c33ef6
IKJCT435	0	0	0	0	0	518d9a743f8f7a70	518d9a743f8f7a70	518d9a743f8f7a70	518d9a743f8f7a70	518d9a743f8f7a70
IKJCT436	0	0	0	0	0	7ac2f4c88604281a	7ac2f4c88604281a	7ac2f4c88604281a	7ac2f4c88604281a	7ac2f4c88604281a
IKJCT460	0	0	0	0	0	c4b6fdb85a56461b	c4b6fdb85a56461b	c4b6fdb85a56461b	c4b6fdb85a56461b	c4b6fdb85a56461b
IKJCT462	0	0	0	0	0	fe434517fa3925ec	fe434517fa3925ec	fe434517fa3925ec	fe434517fa3925ec	fe434517fa3925ec
IKJCT463	0	0	0	0	0	43c5adbef809c5c0	43c5adbef809c5c0	43c5adbef809c5c0	43c5adbef809c5c0	43c5adbef809c5c0
IKJCT464	0	0	0	0	0	9c092aba3c2d01e7	9c092aba3c2d01e7	9c092aba3c2d01e7	9c092aba3c2d01e7	9c092aba3c2d01e7
IKJCT466	0	0	0	0	0	0a19d725419c51f5	0a19d725419c51f5	0a19d725419c51f5	0a19d725419c51f5	0a19d725419c51f5
IKJCT467	8	8	8	8	8	e5704b8d8d38c3b8	e5704b8d8d38c3b8	e5704b8d8d38c3b8	e5704b8d8d38c3b8	e5704b8d8d38c3b8
IKJCT469	8	8	8	8	8	1d2cac48b55a6daf	1d2cac48b55a6daf	1d2cac48b55a6daf	1d2cac48b55a6daf	1d2cac48b55a6daf
IKJCT470	0	0	0	0	0	b9c6beb540dc2546	b9c6beb540dc2546	b9c6beb540dc2546	b9c6beb540dc2546	b9c6beb540dc2546
IKJCT471	0	0	0	0	0	fcc93738e458d99e	fcc93738e458d99e	fcc93738e458d99e	fcc93738e458d99e	fcc93738e458d99e
IKJCT472	0	0	0	0	0	8ad75d1ac48bc38b	8ad75d1ac48bc38b	8ad75d1ac48bc38b	8ad75d1ac48bc38b	8ad75d1ac48bc38b
IKJCT473	0	0	0	0	0	b330d722ead6b8e1	b330d722ead6b8e1	b330d722ead6b8e1	b330d722ead6b8e1	b330d722ead6b8e1
IKJEBEAA	0	0	0	0	0	2d3e6d0cea9bab0e	2d3e6d0cea9bab0e	2d3e6d0cea9bab0e	2d3e6d0cea9bab0e	2d3e6d0cea9bab0e
IKJEBEAE	0	0	0	0	0	bb75e87d19243ee3	bb75e87d19243ee3	bb75e87d19243ee3	bb75e87d19243ee3	bb75e87d19243ee3
IKJEBEAR	0	0	0	0	0	97be0c8812a84934	97be0c8812a84934	97be0c8812a84934	97be0c8812a84934	97be0c8812a84934
IKJEBEAT	0	0	0	0	0	99beee35a0c7be99	99beee35a0c7be99	99beee35a0c7be99	99beee35a0c7be99	99beee35a0c7be99
IKJEBEBO	0	0	0	0	0	e7e8bc40b6637f0b	e7e8bc40b6637f0b	e7e8bc40b6637f0b	e7e8bc40b6637f0b	e7e8bc40b6637f0b
IKJEBECH	0	0	0	0	0	79ebc37cddfe447e	79ebc37cddfe447e	79ebc37cddfe447e	79ebc37cddfe447e	79ebc37cddfe447e
IKJEBECI	0	0	0	0	0	5363a50a3cd54993	5363a50a3cd54993	5363a50a3cd54993	5363a50a3cd54993	5363a50a3cd54993
IKJEBECK	0	0	0	0	0	7e43b4ca4153a41a	7e43b4ca4153a41a	7e43b4ca4153a41a	7e43b4ca4153a41a	7e43b4ca4153a41a
IKJEBECO	0	0	0	0	0	e45cd0b2adfbcc1d	e45cd0b2adfbcc1d	e45cd0b2adfbcc1d	e45cd0b2adfbcc1d	e45cd0b2adfbcc1d
IKJEBEDA	0	0	0	0	0	bb41c375676142e5	bb41c375676142e5	bb41c375676142e5	bb41c375676142e5	bb41c375676142e5
IKJEBEDC	0	0	0	0	0	34f28f9de1e20851	34f28f9de1e20851	34f28f9de1e20851	34f28f9de1e20851	34f28f9de1e20851
IKJEBEDE	0	0	0	0	0	9efa40de5a48503c	9efa40de5a48503c	9efa40de5a48503c	9efa40de5a48503c	9efa40de5a48503c
IKJEBEDO	8	8	8	8	8	3dcfc255a025851a	3dcfc255a025851a	3dcfc255a025851a	3dcfc255a025851a	3dcfc255a025851a
IKJEBEDX	0	0	0	0	0	e6d2a4d8acf7ee77	e6d2a4d8acf7ee77	e6d2a4d8acf7ee77	e6d2a4d8acf7ee77	e6d2a4d8acf7ee77
IKJEBEEN	8	8	8	8	8	6341b016576c0344	6341b016576c0344	6341b016576c0344	6341b016576c0344	6341b016576c0344
IKJEBEEX	0	0	0	0	0	5dc0cd1b2fa86c18	5dc0cd1b2fa86c18	5dc0cd1b2fa86c18	5dc0cd1b2fa86c18	5dc0cd1b2fa86c18
IKJEBEFC	12	12	12	0	0	51c3baf774b1c4a8	51c3baf774b1c4a8	51c3baf774b1c4a8	ace397651451f614	ace397651451f614
IKJEBEFI	8	8	8	8	8	45d9e89a90b57392	45d9e89a90b57392	45d9e89a90b57392	45d9e89a90b57392	45d9e89a90b57392
IKJEBEFO	8	8	8	8	8	837054a76feaa6a5	837054a76feaa6a5	837054a76feaa6a5	837054a76feaa6a5	837054a76feaa6a5
IKJEBEHE	0	0	0	0	0	39855b00393f4e6e	39855b00393f4e6e	39855b00393f4e6e	39855b00393f4e6e	39855b00393f4e6e
IKJEBEIA	8	8	8	8	8	ba39a2a624d8b316	ba39a2a624d8b316	ba39a2a624d8b316	ba39a2a624d8b316	ba39a2a624d8b316
IKJEBEIP	0	0	0	0	0	b8bc659736d76d3a	b8bc659736d76d3a	b8bc659736d76d3a	b8bc659736d76d3a	b8bc659736d76d3a
IKJEBEIS	8	8	8	8	8	4c8442b31995c6a8	4c8442b31995c6a8	4c8442b31995c6a8	4c8442b31995c6a8	4c8442b31995c6a8
IKJEBELE	0	0	0	0	0	bb634a9a125b22a8	bb634a9a125b22a8	bb634a9a125b22a8	bb634a9a125b22a8	bb634a9a125b22a8
IKJEBELI	8	8	8	8	8	f6091dc18723257f	f6091dc18723257f	f6091dc18723257f	f6091dc18723257f	f6091dc18723257f
IKJEBELT	8	8	8	8	8	3d83b00c32c98ea0	3d83b00c32c98ea0	3d83b00c32c98ea0	3d83b00c32c98ea0	3d83b00c32c98ea0
IKJEBEM1	0	0	0	0	0	5526dbe343a3f9f9	5526dbe343a3f9f9	5526dbe343a3f9f9	5526dbe343a3f9f9	5526dbe343a3f9f9
IKJEBEM2	0	0	0	0	0	f8ec71ce93c8b4ec	f8ec71ce93c8b4ec	f8ec71ce93c8b4ec	f8ec71ce93c8b4ec	f8ec71ce93c8b4ec
IKJEBEM3	0	0	0	0	0	ef1ecdea06f3bf3f	ef1ecdea06f3bf3f	ef1ecdea06f3bf3f	ef1ecdea06f3bf3f	ef1ecdea06f3bf3f
IKJEBEM4	0	0	0	0	0	b7aebcc671309f46	b7aebcc671309f46	b7aebcc671309f46	b7aebcc671309f46	b7aebcc671309f46
IKJEBEM5	0	0	0	0	0	fb7f435293800abc	fb7f435293800abc	fb7f435293800abc	fb7f435293800abc	fb7f435293800abc
IKJEBEM6	0	0	0	0	0	f02940608994e9b1	f02940608994e9b1	f02940608994e9b1	f02940608994e9b1	f02940608994e9b1
IKJEBEM7	0	0	0	0	0	63c9b8571ac8db5b	63c9b8571ac8db5b	63c9b8571ac8db5b	63c9b8571ac8db5b	63c9b8571ac8db5b
IKJEBEMA	8	8	8	8	8	493afd69cf3b849b	493afd69cf3b849b	493afd69cf3b849b	493afd69cf3b849b	493afd69cf3b849b
IKJEBEMC	8	8	8	8	8	8523c14a9b701193	8523c14a9b701193	8523c14a9b701193	8523c14a9b701193	8523c14a9b701193
IKJEBEME	8	8	8	8	8	8f8799433717d8e7	8f8799433717d8e7	8f8799433717d8e7	8f8799433717d8e7	8f8799433717d8e7
IKJEBEMR	8	8	8	8	8	6fa982eb14fbeb69	6fa982eb14fbeb69	6fa982eb14fbeb69	6fa982eb14fbeb69	6fa982eb14fbeb69
IKJEBEMS	0	0	0	0	0	20cdd2402509811d	20cdd2402509811d	20cdd2402509811d	20cdd2402509811d	20cdd2402509811d
IKJEBEPS	0	0	0	0	0	48e14ab12960ad32	48e14ab12960ad32	48e14ab12960ad32	48e14ab12960ad32	48e14ab12960ad32
IKJEBERC	0	0	0	0	0	c63ddc60a2e0a114	c63ddc60a2e0a114	c63ddc60a2e0a114	c63ddc60a2e0a114	c63ddc60a2e0a114
IKJEBERE	8	8	8	8	8	86fa671827b2c4d9	86fa671827b2c4d9	86fa671827b2c4d9	86fa671827b2c4d9	86fa671827b2c4d9
IKJEBERN	0	0	0	0	0	66267804e6a1730b	66267804e6a1730b	66267804e6a1730b	66267804e6a1730b	66267804e6a1730b
IKJEBERU	8	8	8	8	8	f6781e471e429f22	f6781e471e429f22	f6781e471e429f22	f6781e471e429f22	f6781e471e429f22
IKJEBESA	8	8	8	8	8	214aa38c5b6ba41e	214aa38c5b6ba41e	214aa38c5b6ba41e	214aa38c5b6ba41e	214aa38c5b6ba41e
IKJEBESC	0	0	0	0	0	d4fbe1836ea87e20	d4fbe1836ea87e20	d4fbe1836ea87e20	d4fbe1836ea87e20	d4fbe1836ea87e20
IKJEBESE	0	0	0	0	0	2c84ca288cb6b11e	2c84ca288cb6b11e	2c84ca288cb6b11e	2c84ca288cb6b11e	2c84ca288cb6b11e
IKJEBESU	0	0	0	0	0	c2fc37c2f29f4852	c2fc37c2f29f4852	c2fc37c2f29f4852	c2fc37c2f29f4852	c2fc37c2f29f4852
IKJEBETA	8	8	8	8	8	2b7acc219c39b70d	2b7acc219c39b70d	2b7acc219c39b70d	2b7acc219c39b70d	2b7acc219c39b70d
IKJEBETO	0	0	0	0	0	0f5f09af4fa8e80b	0f5f09af4fa8e80b	0f5f09af4fa8e80b	0f5f09af4fa8e80b	0f5f09af4fa8e80b
IKJEBEUI	0	0	0	0	0	b15410cdfe1ef989	b15410cdfe1ef989	67c330e0ff3e46c2	67c330e0ff3e46c2	67c330e0ff3e46c2
IKJEBEUN	0	0	0	0	0	cc479bf8ce7424b5	cc479bf8ce7424b5	cc479bf8ce7424b5	cc479bf8ce7424b5	cc479bf8ce7424b5
IKJEBEUP	8	8	8	8	8	ac1647563b792e6a	ac1647563b792e6a	ac1647563b792e6a	ac1647563b792e6a	ac1647563b792e6a
IKJEBEUT	8	8	8	8	8	0a4c0a21b54be5d1	0a4c0a21b54be5d1	0a4c0a21b54be5d1	0a4c0a21b54be5d1	0a4c0a21b54be5d1
IKJEBEVE	0	0	0	0	0	53bc5ee4e0da4125	53bc5ee4e0da4125	53bc5ee4e0da4125	53bc5ee4e0da4125	53bc5ee4e0da4125
IKJEE100	0	0	0	0	0	08ecbd4301310438	08ecbd4301310438	08ecbd4301310438	08ecbd4301310438	08ecbd4301310438
IKJEE150	0	0	0	0	0	b3dbab22caaf58d8	b3dbab22caaf58d8	b3dbab22caaf58d8	b3dbab22caaf58d8	b3dbab22caaf58d8
IKJEE1A0	0	0	0	0	0	317b761a14eb8b20	317b761a14eb8b20	317b761a14eb8b20	317b761a14eb8b20	317b761a14eb8b20
IKJEES10	0	0	0	0	0	1fc79d6457beccff	1fc79d6457beccff	1fc79d6457beccff	1fc79d6457beccff	1fc79d6457beccff
IKJEES11	8	8	8	8	8	36316048a6ce8b1c	36316048a6ce8b1c	36316048a6ce8b1c	36316048a6ce8b1c	36316048a6ce8b1c
IKJEES20	0	0	0	0	0	4bbd2750d9792a06	4bbd2750d9792a06	4bbd2750d9792a06	4bbd2750d9792a06	4bbd2750d9792a06
IKJEES40	0	0	0	0	0	940aed2e6ef837df	940aed2e6ef837df	940aed2e6ef837df	940aed2e6ef837df	940aed2e6ef837df
IKJEES70	0	0	0	0	0	af69dca8ae1d4c9a	af69dca8ae1d4c9a	af69dca8ae1d4c9a	af69dca8ae1d4c9a	af69dca8ae1d4c9a
IKJEES74	0	0	0	0	0	66a976b55dccc0a4	66a976b55dccc0a4	66a976b55dccc0a4	66a976b55dccc0a4	66a976b55dccc0a4
IKJEES75	0	0	0	0	0	416868cd5a46e958	416868cd5a46e958	416868cd5a46e958	416868cd5a46e958	416868cd5a46e958
